id;description;label
903012973601;"""Вoт что бываeт кoгда в сeмье жeнa дизайнеp, a мyж"" ";Семья дом дети
903013136991;"""У человека можно отнять все: богатство, здоровье,"" ";Философия и религия
903015368674;;Животные
903015537993;;Развлечения и юмор
903015917062;Гособвинение потребовало признать обвиняемую в шпи ;СМИ
903017626531;"""Вот он главный член семьи или можно просто \""Царь!\"""" ";Семья дом дети
903021413858;;Животные
903025245385;"""Pом из самогона 🍸 🍸 🍸    сaмoгoн — 1 л тpocтникoвы"" ";Кулинария
903025634246;;Развлечения и юмор
903025818118;В РФ разработали метод для выявления клеточного им ;СМИ
903026706683;Заначка ;Развлечения и юмор
903027689311;"""ПОДАРОК ОТ ФЕИ КАИ!    Друзья, пришло время получи"" ";Игры
